Genes,PathwayID,PathwayName
FBXO40,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXO41,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXO44,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXO5,{'R-HSA-69278'},"{'Cell Cycle, Mitotic'}"
FBXO6,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FBXO7,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXO9,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW10,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW11,"{'R-HSA-1280218', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-168249', 'R-HSA-69278'}","{'Cytokine Signaling in Immune system', 'Post-translational protein modification', 'Innate Immune System', 'Cell Cycle, Mitotic', 'Adaptive Immune System'}"
FBXW12,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW2,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW4,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW5,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW7,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW8,"{'R-HSA-1280218', 'R-HSA-597592'}","{'Post-translational protein modification', 'Adaptive Immune System'}"
FBXW9,"{'R-HSA-1280218', 'R-HSA-391251', 'R-HSA-597592'}","{'Protein folding', 'Post-translational protein modification', 'Adaptive Immune System'}"
FCAMR,{'R-HSA-202733'},{'Cell surface interactions at the vascular wall'}
FCAR,{'R-HSA-168249'},{'Innate Immune System'}
FCER1A,{'R-HSA-168249'},{'Innate Immune System'}
FCER1G,"{'R-HSA-75892', 'R-HSA-76002', 'R-HSA-168249', 'R-HSA-202733'}","{'Platelet activation, signaling and aggregation', 'Platelet Adhesion to exposed collagen', 'Cell surface interactions at the vascular wall', 'Innate Immune System'}"
FCER2,"{'R-HSA-157118', 'R-HSA-1280215'}","{'Cytokine Signaling in Immune system', 'Signaling by NOTCH'}"
FCF1,{'R-HSA-72312'},{'rRNA processing'}
FCGR1A,"{'R-HSA-1280218', 'R-HSA-1280215', 'R-HSA-168249', 'R-HSA-5663205'}","{'Innate Immune System', 'Cytokine Signaling in Immune system', 'Adaptive Immune System', 'Infectious disease'}"
FCGR1BP,"{'R-HSA-1280218', 'R-HSA-1280215'}","{'Cytokine Signaling in Immune system', 'Adaptive Immune System'}"
FCGR2A,"{'R-HSA-168249', 'R-HSA-5663205'}","{'Innate Immune System', 'Infectious disease'}"
FCGR2B,{'R-HSA-1280218'},{'Adaptive Immune System'}
FCGR3A,"{'R-HSA-1280218', 'R-HSA-168249', 'R-HSA-5663205'}","{'Innate Immune System', 'Adaptive Immune System', 'Infectious disease'}"
FCGR3B,"{'R-HSA-168249', 'R-HSA-597592'}","{'Post-translational protein modification', 'Innate Immune System'}"
FCHO1,{'R-HSA-199991'},{'Membrane Trafficking'}
FCHO2,{'R-HSA-199991'},{'Membrane Trafficking'}
FCN1,{'R-HSA-168249'},{'Innate Immune System'}
FCN2,{'R-HSA-168249'},{'Innate Immune System'}
FCN3,{'R-HSA-168249'},{'Innate Immune System'}
FCSK,{'R-HSA-597592'},{'Post-translational protein modification'}
FDFT1,{'R-HSA-556833'},{'Metabolism of lipids'}
FDPS,{'R-HSA-556833'},{'Metabolism of lipids'}
FDX1,"{'R-HSA-5668914', 'R-HSA-556833', 'R-HSA-1362409', 'R-HSA-211859'}","{'Diseases of metabolism', 'Metabolism of lipids', 'Biological oxidations', 'Mitochondrial iron-sulfur cluster biogenesis'}"
FDX2,"{'R-HSA-5668914', 'R-HSA-556833', 'R-HSA-1362409', 'R-HSA-211859'}","{'Diseases of metabolism', 'Metabolism of lipids', 'Biological oxidations', 'Mitochondrial iron-sulfur cluster biogenesis'}"
FDXR,"{'R-HSA-5668914', 'R-HSA-556833', 'R-HSA-1362409', 'R-HSA-211859'}","{'Diseases of metabolism', 'Metabolism of lipids', 'Biological oxidations', 'Mitochondrial iron-sulfur cluster biogenesis'}"
FECH,{'R-HSA-189445'},{'Metabolism of porphyrins'}
FEM1A,{'R-HSA-597592'},{'Post-translational protein modification'}
FEM1B,{'R-HSA-597592'},{'Post-translational protein modification'}
FEM1C,{'R-HSA-597592'},{'Post-translational protein modification'}
FEN1,"{'R-HSA-5663205', 'R-HSA-69239', 'R-HSA-73886', 'R-HSA-69278', 'R-HSA-5693532', 'R-HSA-73884'}","{'DNA Double-Strand Break Repair', 'Infectious disease', 'Cell Cycle, Mitotic', 'Chromosome Maintenance', 'Base Excision Repair', 'Synthesis of DNA'}"
FER,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FERMT2,"{'R-HSA-9716542', 'R-HSA-446728'}","{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell junction organization'}"
FERMT3,{'R-HSA-76002'},"{'Platelet activation, signaling and aggregation'}"
FES,"{'R-HSA-9006934', 'R-HSA-9675108'}","{'Nervous system development', 'Signaling by Receptor Tyrosine Kinases'}"
FFAR1,"{'R-HSA-372790', 'R-HSA-2980736', 'R-HSA-163685'}","{'Peptide hormone metabolism', 'Signaling by GPCR', 'Integration of energy metabolism'}"
FFAR2,{'R-HSA-372790'},{'Signaling by GPCR'}
FFAR3,{'R-HSA-372790'},{'Signaling by GPCR'}
FFAR4,"{'R-HSA-372790', 'R-HSA-2980736'}","{'Peptide hormone metabolism', 'Signaling by GPCR'}"
FGA,"{'R-HSA-1280218', 'R-HSA-5260271', 'R-HSA-5663202', 'R-HSA-597592', 'R-HSA-216083', 'R-HSA-168249', 'R-HSA-140877', 'R-HSA-381426', 'R-HSA-76002', 'R-HSA-977225', 'R-HSA-5683057', 'R-HSA-354192'}","{'Formation of Fibrin Clot (Clotting Cascade)', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'MAPK family signaling cascades', 'Diseases of Immune System', 'Amyloid fiber formation', 'Platelet activation, signaling and aggregation', 'Post-translational protein modification', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Integrin cell surface interactions', 'Integrin signaling', 'Adaptive Immune System', 'Innate Immune System'}"
FGB,"{'R-HSA-1280218', 'R-HSA-5260271', 'R-HSA-5663202', 'R-HSA-216083', 'R-HSA-168249', 'R-HSA-140877', 'R-HSA-76002', 'R-HSA-5683057', 'R-HSA-354192'}","{'Formation of Fibrin Clot (Clotting Cascade)', 'MAPK family signaling cascades', 'Diseases of Immune System', 'Platelet activation, signaling and aggregation', 'Adaptive Immune System', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Integrin cell surface interactions', 'Integrin signaling', 'Innate Immune System'}"
FGD1,"{'R-HSA-372790', 'R-HSA-73887', 'R-HSA-9716542'}","{'Death Receptor Signaling', 'Signaling by GPCR', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FGD2,"{'R-HSA-372790', 'R-HSA-73887', 'R-HSA-9716542'}","{'Death Receptor Signaling', 'Signaling by GPCR', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FGD3,"{'R-HSA-372790', 'R-HSA-73887', 'R-HSA-9716542'}","{'Death Receptor Signaling', 'Signaling by GPCR', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FGD4,"{'R-HSA-372790', 'R-HSA-73887', 'R-HSA-9716542'}","{'Death Receptor Signaling', 'Signaling by GPCR', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FGD5,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FGF1,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF10,"{'R-HSA-5663202', 'R-HSA-186712', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Regulation of beta-cell development', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
FGF11,{'R-HSA-5576891'},{'Cardiac conduction'}
FGF12,{'R-HSA-5576891'},{'Cardiac conduction'}
FGF13,{'R-HSA-5576891'},{'Cardiac conduction'}
FGF14,{'R-HSA-5576891'},{'Cardiac conduction'}
FGF16,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF18,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF19,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF2,"{'R-HSA-5663202', 'R-HSA-452723', 'R-HSA-1280215', 'R-HSA-3000171', 'R-HSA-9758941', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Non-integrin membrane-ECM interactions', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Gastrulation', 'Transcriptional regulation of pluripotent stem cells', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Cytokine Signaling in Immune system', 'Signaling by Receptor Tyrosine Kinases'}"
FGF20,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF21,"{'R-HSA-425407', 'R-HSA-174824'}","{'SLC-mediated transmembrane transport', 'Plasma lipoprotein assembly, remodeling, and clearance'}"
FGF22,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF23,"{'R-HSA-5663202', 'R-HSA-597592', 'R-HSA-381426', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Post-translational protein modification', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
FGF3,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF4,"{'R-HSA-5663202', 'R-HSA-9758941', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Gastrulation', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
FGF6,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF7,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGF8,{'R-HSA-9758941'},{'Gastrulation'}
FGF9,"{'R-HSA-5663202', 'R-HSA-9690406', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases', 'Transcriptional regulation of testis differentiation'}"
FGFBP1,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FGFBP2,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FGFBP3,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FGFR1,"{'R-HSA-5663202', 'R-HSA-9758941'}","{'Gastrulation', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGFR1OP2,{'R-HSA-5663202'},{'Diseases of signal transduction by growth factor receptors and second messengers'}
FGFR2,{'R-HSA-5663202'},{'Diseases of signal transduction by growth factor receptors and second messengers'}
FGFR3,{'R-HSA-5663202'},{'Diseases of signal transduction by growth factor receptors and second messengers'}
FGFR4,"{'R-HSA-9006934', 'R-HSA-5663202', 'R-HSA-5683057', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Signaling by Receptor Tyrosine Kinases', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FGFRL1,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FGG,"{'R-HSA-1280218', 'R-HSA-5260271', 'R-HSA-5663202', 'R-HSA-597592', 'R-HSA-216083', 'R-HSA-168249', 'R-HSA-140877', 'R-HSA-381426', 'R-HSA-76002', 'R-HSA-5683057', 'R-HSA-354192'}","{'Formation of Fibrin Clot (Clotting Cascade)', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'MAPK family signaling cascades', 'Diseases of Immune System', 'Platelet activation, signaling and aggregation', 'Adaptive Immune System', 'Post-translational protein modification', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Integrin cell surface interactions', 'Integrin signaling', 'Innate Immune System'}"
FGL2,{'R-HSA-168249'},{'Innate Immune System'}
FGR,"{'R-HSA-418346', 'R-HSA-168249', 'R-HSA-5663205'}","{'Innate Immune System', 'Platelet homeostasis', 'Infectious disease'}"
FH,{'R-HSA-1428517'},{'The citric acid (TCA) cycle and respiratory electron transport'}
FHL2,{'R-HSA-556833'},{'Metabolism of lipids'}
FIG4,{'R-HSA-556833'},{'Metabolism of lipids'}
FILIP1,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FIP1L1,"{'R-HSA-5663202', 'R-HSA-75067', 'R-HSA-73857', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Processing of Capped Intronless Pre-mRNA', 'RNA Polymerase II Transcription', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
FIS1,{'R-HSA-9603798'},{'Class I peroxisomal membrane protein import'}
FITM1,{'R-HSA-556833'},{'Metabolism of lipids'}
FITM2,{'R-HSA-556833'},{'Metabolism of lipids'}
FKBP14,{'R-HSA-2262752'},{'Cellular responses to stress'}
FKBP1A,"{'R-HSA-1280218', 'R-HSA-5663202', 'R-HSA-5663205', 'R-HSA-9006936', 'R-HSA-165159'}","{'Signaling by TGFB family members', 'MTOR signalling', 'Infectious disease', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Adaptive Immune System'}"
FKBP1B,"{'R-HSA-983712', 'R-HSA-5576891'}","{'Ion channel transport', 'Cardiac conduction'}"
FKBP4,"{'R-HSA-9006931', 'R-HSA-2262752', 'R-HSA-5663205'}","{'Signaling by Nuclear Receptors', 'Cellular responses to stress', 'Infectious disease'}"
FKBP5,"{'R-HSA-9006931', 'R-HSA-2262752', 'R-HSA-73857'}","{'Signaling by Nuclear Receptors', 'RNA Polymerase II Transcription', 'Cellular responses to stress'}"
FKBP6,"{'R-HSA-1500620', 'R-HSA-211000'}","{'Meiosis', 'Gene Silencing by RNA'}"
FKBP8,{'R-HSA-597592'},{'Post-translational protein modification'}
FKBP9,{'R-HSA-391251'},{'Protein folding'}
FKBPL,{'R-HSA-69278'},"{'Cell Cycle, Mitotic'}"
FLAD1,{'R-HSA-196854'},{'Metabolism of vitamins and cofactors'}
FLCN,{'R-HSA-2262752'},{'Cellular responses to stress'}
FLG,{'R-HSA-6805567'},{'Keratinization'}
FLG2,{'R-HSA-168249'},{'Innate Immune System'}
FLI1,{'R-HSA-9616222'},{'Transcriptional regulation of granulopoiesis'}
FLNA,"{'R-HSA-1280215', 'R-HSA-446728', 'R-HSA-9716542', 'R-HSA-76002'}","{'Platelet activation, signaling and aggregation', 'Cytokine Signaling in Immune system', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell junction organization'}"
FLNB,{'R-HSA-1280215'},{'Cytokine Signaling in Immune system'}
FLNC,{'R-HSA-446728'},{'Cell junction organization'}
FLOT1,"{'R-HSA-9716542', 'R-HSA-5218859', 'R-HSA-6794362'}","{'Protein-protein interactions at synapses', 'Regulated Necrosis', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FLOT2,"{'R-HSA-9716542', 'R-HSA-5218859', 'R-HSA-6794362'}","{'Protein-protein interactions at synapses', 'Regulated Necrosis', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FLRT1,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FLRT2,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FLRT3,"{'R-HSA-9006934', 'R-HSA-9675108'}","{'Nervous system development', 'Signaling by Receptor Tyrosine Kinases'}"
FLT1,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
FLT3,"{'R-HSA-5663202', 'R-HSA-1280215', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Cytokine Signaling in Immune system', 'Signaling by Receptor Tyrosine Kinases'}"
FLT3LG,"{'R-HSA-5663202', 'R-HSA-1280215', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Cytokine Signaling in Immune system', 'Signaling by Receptor Tyrosine Kinases'}"
FLT4,"{'R-HSA-9006934', 'R-HSA-157118'}","{'Signaling by Receptor Tyrosine Kinases', 'Signaling by NOTCH'}"
FMNL1,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FMNL2,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FMNL3,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
FMO1,"{'R-HSA-71291', 'R-HSA-211859'}","{'Biological oxidations', 'Metabolism of amino acids and derivatives'}"
FMO2,{'R-HSA-211859'},{'Biological oxidations'}
FMO3,"{'R-HSA-5668914', 'R-HSA-211859'}","{'Diseases of metabolism', 'Biological oxidations'}"
FMOD,"{'R-HSA-5668914', 'R-HSA-3000178', 'R-HSA-71387'}","{'Diseases of metabolism', 'Metabolism of carbohydrates', 'ECM proteoglycans'}"
FN1,"{'R-HSA-372790', 'R-HSA-5663202', 'R-HSA-3000178', 'R-HSA-597592', 'R-HSA-1474228', 'R-HSA-216083', 'R-HSA-1280215', 'R-HSA-3000171', 'R-HSA-202733', 'R-HSA-381426', 'R-HSA-76002', 'R-HSA-9006934', 'R-HSA-1566948', 'R-HSA-5683057', 'R-HSA-1566977', 'R-HSA-354192'}","{'Signaling by GPCR', 'Integrin cell surface interactions', 'Signaling by Receptor Tyrosine Kinases', 'Non-integrin membrane-ECM interactions', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'Elastic fibre formation', 'MAPK family signaling cascades', 'Platelet activation, signaling and aggregation', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Degradation of the extracellular matrix', 'Post-translational protein modification', 'ECM proteoglycans', 'Fibronectin matrix formation', 'Cytokine Signaling in Immune system', 'Integrin signaling', 'Cell surface interactions at the vascular wall'}"
FN3K,{'R-HSA-597592'},{'Post-translational protein modification'}
